Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
5.370028,S,5.370028,0.8329577,0.002088201,0.6405804,0.000384004,0,43.65819,95.3281,0.05701562,75.33544,99.62874,4.396977,-102.4128307,-102.3836,-2.446702,898.6128985,897.8051,30.75888,87.57249,88.03781,3970.211,114.8848
5.380028,S,5.380028,0.8320374,0.002094599,0.6404577,0.000384929,0,43.65819,95.07006,0.05700932,75.33544,99.62873,4.396976,-102.2226489,-102.1935,-2.441006,897.5908825,896.7832,30.73447,87.57128,88.03713,3979.179,115.1923
5.390028,S,5.390028,0.8311188,0.002102396,0.6403354,0.000386113,0,43.65819,94.81293,0.05704099,75.33544,99.62872,4.396974,-102.0331683,-102.0041,-2.435366,896.5707677,895.7632,30.71012,87.57008,88.03645,3988.137,115.4995
5.400029,S,5.400029,0.8302018,0.002104107,0.6402131,0.000387555,0,43.65819,94.55663,0.05711026,75.33544,99.62872,4.396973,-101.8442887,-101.8153,-2.429778,895.5525538,894.7451,30.68582,87.56887,88.03577,3997.084,115.8065
5.410029,S,5.410029,0.8292865,0.002107542,0.640091,0.000387875,0,43.65819,94.30126,0.05701398,75.33544,99.62872,4.396973,-101.6561062,-101.6272,-2.424078,894.5361412,893.7288,30.66158,87.56767,88.0351,4006.021,116.1132
5.420029,S,5.420029,0.8283728,0.002111878,0.6399693,0.000388513,0,43.65819,94.04681,0.05696455,75.33544,99.62871,4.396971,-101.4686251,-101.4398,-2.418439,893.5216295,892.7144,30.63739,87.56645,88.03442,4014.949,116.4197
5.430029,S,5.430029,0.8274607,0.002117601,0.6398478,0.000389317,0,43.65819,93.79321,0.05693941,75.33544,99.6287,4.39697,-101.2817444,-101.253,-2.412828,892.509019,891.7019,30.61326,87.56525,88.03374,4023.866,116.726
5.44003,S,5.44003,0.8265504,0.002124873,0.6397265,0.000390376,0,43.65819,93.54053,0.05695141,75.33544,99.62869,4.396968,-101.0954649,-101.0668,-2.407271,891.4982097,890.6912,30.58919,87.56403,88.03305,4032.773,117.032
5.45003,S,5.45003,0.8256415,0.002133203,0.6396052,0.000391722,0,43.65819,93.28865,0.0570047,75.33544,99.62868,4.396967,-100.9098862,-100.8813,-2.40176,890.4893013,889.6824,30.56517,87.56283,88.03237,4041.669,117.3377
5.46003,S,5.46003,0.8247344,0.002136079,0.6394846,0.000393262,0,43.65819,93.03773,0.05708575,75.33544,99.62868,4.396966,-100.7249084,-100.6964,-2.39629,889.4821942,888.6754,30.54121,87.56161,88.03168,4050.556,117.6433
5.47003,S,5.47003,0.8238288,0.002139882,0.6393636,0.000393797,0,43.65819,92.78761,0.05702059,75.33544,99.62867,4.396964,-100.5406283,-100.5122,-2.390728,888.4769879,887.6703,30.5173,87.56039,88.031,4059.433,117.9486
5.480031,S,5.480031,0.822925,0.002145346,0.6392434,0.000394502,0,43.65819,92.53841,0.05698017,75.33544,99.62867,4.396964,-100.356949,-100.3286,-2.385211,887.473583,886.667,30.49345,87.55918,88.03031,4068.3,118.2536
5.490031,S,5.490031,0.8220226,0.00215173,0.6391231,0.000395514,0,43.65819,92.29006,0.05698382,75.33544,99.62866,4.396963,-100.1739705,-100.1457,-2.379735,886.471979,885.6655,30.46965,87.55796,88.02962,4077.156,118.5584
5.500031,S,5.500031,0.8211218,0.002159646,0.639003,0.000396696,0,43.65819,92.04257,0.05701161,75.33544,99.62865,4.396962,-99.99158294,-99.96339,-2.374304,885.4722761,884.6659,30.44591,87.55675,88.02893,4086.003,118.863
5.510031,S,5.510031,0.8202228,0.002168598,0.6388832,0.00039816,0,43.65819,91.79593,0.05707947,75.33544,99.62864,4.396959,-99.80981629,-99.7817,-2.368918,884.4743742,883.6681,30.42222,87.55553,88.02824,4094.84,119.1674
5.520031,S,5.520031,0.8193253,0.002171628,0.6387637,0.000399815,0,43.65819,91.55017,0.05717407,75.33544,99.62863,4.396957,-99.62869036,-99.60065,-2.36357,883.4782732,882.6721,30.39858,87.55431,88.02755,4103.667,119.4715
5.530032,S,5.530032,0.8184294,0.002176349,0.6386442,0.000400378,0,43.65819,91.30521,0.05711217,75.33544,99.62862,4.396956,-99.44818193,-99.42022,-2.358123,882.4839735,881.6779,30.375,87.55309,88.02686,4112.483,119.7753
5.540032,S,5.540032,0.8175351,0.002182265,0.6385251,0.000401253,0,43.65819,91.06113,0.05709472,75.33544,99.62862,4.396956,-99.26829452,-99.24041,-2.352726,881.4914747,880.6855,30.35147,87.55186,88.02618,4121.29,120.079
5.550032,S,5.550032,0.8166423,0.002189574,0.638406,0.000402348,0,43.65819,90.81783,0.05710837,75.33544,99.62862,4.396955,-99.08900788,-99.0612,-2.347368,880.5007772,879.6949,30.328,87.55064,88.02547,4130.087,120.3824
5.560032,S,5.560032,0.8157513,0.002198024,0.6382874,0.000403701,0,43.65819,90.57543,0.05715806,75.33544,99.6286,4.396952,-98.91036232,-98.88263,-2.342063,879.5118807,878.7061,30.30458,87.54942,88.02478,4138.874,120.6855
5.570033,S,5.570033,0.8148616,0.00220058,0.6381687,0.000405263,0,43.65819,90.33384,0.057237,75.33544,99.62859,4.396951,-98.73232751,-98.70467,-2.336796,878.5247849,877.7191,30.28121,87.54819,88.02409,4147.651,120.9885
5.580033,S,5.580033,0.8139737,0.002205109,0.6380504,0.000405739,0,43.65819,90.09308,0.05716215,75.33544,99.62859,4.396951,-98.55490024,-98.52732,-2.331432,877.5393907,876.7338,30.2579,87.54696,88.02338,4156.419,121.2912
5.590033,S,5.590033,0.8130871,0.002210692,0.6379322,0.000406579,0,43.65819,89.85312,0.05713855,75.33544,99.62859,4.396949,-98.3780641,-98.35056,-2.326122,876.5557973,875.7503,30.23464,87.54573,88.02269,4165.176,121.5936
5.600033,S,5.600033,0.8122022,0.002217154,0.6378143,0.000407613,0,43.65819,89.61399,0.05714206,75.33544,99.62858,4.396948,-98.20183865,-98.17441,-2.320848,875.5740048,874.7686,30.21143,87.5445,88.022,4173.924,121.8959
5.610034,S,5.610034,0.8113189,0.002218299,0.6376966,0.000408809,0,43.65819,89.37569,0.05716798,75.33544,99.62857,4.396946,-98.02622387,-97.99887,-2.315609,874.5939134,873.7886,30.18827,87.54327,88.02129,4182.662,122.1979
5.620034,S,5.620034,0.810437,0.002220768,0.6375792,0.000409025,0,43.65819,89.13824,0.05705677,75.33544,99.62857,4.396946,-97.85123709,-97.82396,-2.310292,873.6156232,872.8104,30.16517,87.54203,88.02059,4191.39,122.4996
5.630034,S,5.630034,0.8095568,0.002224621,0.637462,0.000409485,0,43.65819,88.90154,0.05697981,75.33544,99.62856,4.396945,-97.67680096,-97.6496,-2.305009,872.639034,871.8339,30.14212,87.54079,88.01989,4200.108,122.8012
5.640034,S,5.640034,0.808678,0.00222951,0.6373447,0.0004102,0,43.65819,88.66561,0.0569384,75.33544,99.62856,4.396945,-97.50293585,-97.47581,-2.299775,871.6642457,870.8592,30.11912,87.53956,88.01919,4208.816,123.1025
5.650034,S,5.650034,0.8078008,0.002235556,0.6372278,0.000411106,0,43.65819,88.43058,0.05692342,75.33544,99.62856,4.396944,-97.32972145,-97.30267,-2.294578,870.6911585,869.8862,30.09617,87.53832,88.01849,4217.515,123.4035
5.660035,S,5.660035,0.8069251,0.002236775,0.6371112,0.000412225,0,43.65819,88.19627,0.05693771,75.33544,99.62855,4.396942,-97.15704778,-97.13007,-2.289418,869.7197726,868.9149,30.07328,87.53708,88.01777,4226.204,123.7044
5.670035,S,5.670035,0.8060508,0.002239193,0.6369947,0.000412455,0,43.65819,87.96281,0.05682903,75.33544,99.62855,4.396942,-96.98500239,-96.9581,-2.284192,868.7500877,867.9453,30.05044,87.53584,88.01707,4234.884,124.005
5.680035,S,5.680035,0.8051782,0.002242933,0.6368784,0.000412905,0,43.65819,87.73009,0.05675104,75.33544,99.62854,4.396941,-96.81350757,-96.78668,-2.278996,867.7821039,866.9774,30.02765,87.53459,88.01636,4243.554,124.3054
5.690035,S,5.690035,0.8043069,0.002247741,0.6367622,0.000413599,0,43.65819,87.49817,0.05670662,75.33544,99.62854,4.396941,-96.64259373,-96.61584,-2.273848,866.8158209,866.0112,30.00491,87.53335,88.01566,4252.214,124.6056
5.700036,S,5.700036,0.8034371,0.002253691,0.6366463,0.000414491,0,43.65819,87.26698,0.05668908,75.33544,99.62853,4.396939,-96.47222037,-96.44554,-2.268726,865.8513389,865.0468,29.98222,87.5321,88.01495,4260.864,124.9055
5.710036,S,5.710036,0.802569,0.002254346,0.6365307,0.000415592,0,43.65819,87.03666,0.05670011,75.33544,99.62852,4.396938,-96.30247798,-96.27587,-2.263652,864.888458,864.084,29.95958,87.53085,88.01424,4269.505,125.2052
5.720036,S,5.720036,0.8017022,0.002256136,0.6364152,0.000415718,0,43.65819,86.8071,0.05657797,75.33544,99.62852,4.396938,-96.13330346,-96.10677,-2.258494,863.9272781,863.1229,29.93699,87.5296,88.01353,4278.136,125.5047
5.730036,S,5.730036,0.800837,0.002259787,0.6363,0.000416052,0,43.65819,86.57832,0.05648458,75.33544,99.62852,4.396937,-95.96470967,-95.93825,-2.253373,862.9677995,862.1635,29.91446,87.52836,88.01281,4286.758,125.804
5.740036,S,5.740036,0.7999732,0.002264743,0.6361848,0.00041673,0,43.65819,86.35022,0.05643787,75.33544,99.62852,4.396937,-95.79661708,-95.77023,-2.248308,862.0100219,861.2058,29.89198,87.52711,88.0121,4295.37,126.103
5.750037,S,5.750037,0.7991109,0.002271001,0.6360699,0.000417649,0,43.65819,86.12296,0.05642368,75.33544,99.62851,4.396935,-95.6291351,-95.60282,-2.243276,861.0539455,860.2498,29.86955,87.52586,88.01138,4303.972,126.4018
5.760037,S,5.760037,0.7982502,0.002278479,0.6359553,0.000418807,0,43.65819,85.89648,0.05644167,75.33544,99.6285,4.396934,-95.46223409,-95.43599,-2.238292,860.0995699,859.2955,29.84717,87.5246,88.01067,4312.565,126.7004
5.770037,S,5.770037,0.7973909,0.002287428,0.6358408,0.000420191,0,43.65819,85.67074,0.05648957,75.33544,99.62849,4.396933,-95.2958738,-95.2697,-2.233344,859.1467954,858.3428,29.82484,87.52335,88.00995,4321.148,126.9987
5.780037,S,5.780037,0.796533,0.002290889,0.6357264,0.000421846,0,43.65819,85.44569,0.05657337,75.33544,99.62848,4.39693,-95.13003431,-95.10393,-2.228436,858.195622,857.3917,29.80256,87.5221,88.00923,4329.722,127.2969
5.790038,S,5.790038,0.7956765,0.00229569,0.6356124,0.000422489,0,43.65819,85.22148,0.05652113,75.33544,99.62848,4.39693,-94.96479273,-94.93876,-2.223445,857.2461496,856.4423,29.78033,87.52084,88.00851,4338.287,127.5948
5.800038,S,5.800038,0.7948216,0.002301649,0.6354983,0.000423379,0,43.65819,84.99796,0.05650187,75.33544,99.62847,4.396928,-94.80008209,-94.77412,-2.2185,856.2983781,855.4946,29.75815,87.51958,88.00779,4346.842,127.8925
5.810038,S,5.810038,0.7939681,0.00230848,0.6353847,0.000424483,0,43.65819,84.77522,0.0565109,75.33544,99.62846,4.396927,-94.63592197,-94.61003,-2.213583,855.3522073,854.5485,29.73601,87.51833,88.00706,4355.387,128.19
5.820038,S,5.820038,0.793116,0.002316591,0.6352711,0.000425748,0,43.65819,84.55319,0.056541,75.33544,99.62846,4.396925,-94.47231262,-94.44649,-2.208705,854.4077376,853.6041,29.71392,87.51707,88.00634,4363.923,128.4872
5.830039,S,5.830039,0.7922654,0.002319247,0.6351578,0.000427248,0,43.65819,84.33192,0.05660195,75.33544,99.62844,4.396923,-94.30923398,-94.28348,-2.203863,853.4648688,852.6613,29.69188,87.51581,88.00562,4372.45,128.7842
5.840039,S,5.840039,0.7914162,0.002323533,0.6350446,0.000427743,0,43.65819,84.11141,0.05652946,75.33544,99.62844,4.396923,-94.14673311,-94.12105,-2.198932,852.5236012,851.7201,29.66989,87.51454,88.00489,4380.967,129.0811
5.850039,S,5.850039,0.7905685,0.00232914,0.6349318,0.000428538,0,43.65819,83.8916,0.05649662,75.33544,99.62843,4.396922,-93.98475344,-93.95914,-2.194058,851.5839346,850.7805,29.64795,87.51328,88.00417,4389.475,129.3776
5.860039,S,5.860039,0.789722,0.002336371,0.634819,0.000429576,0,43.65819,83.6725,0.05649578,75.33544,99.62843,4.39692,-93.82328438,-93.79774,-2.189215,850.6458692,849.8425,29.62606,87.51202,88.00344,4397.974,129.674
5.870039,S,5.870039,0.7888771,0.002344791,0.6347063,0.000430915,0,43.65819,83.45415,0.05653403,75.33544,99.62842,4.396919,-93.66236618,-93.63689,-2.184415,849.7095047,848.9062,29.60422,87.51076,88.00271,4406.463,129.9702
5.88004,S,5.88004,0.7880337,0.002347536,0.6345939,0.000432472,0,43.65819,83.23651,0.05660049,75.33544,99.62841,4.396917,-93.50197887,-93.47657,-2.179659,848.774641,847.9714,29.58242,87.50948,88.00198,4414.942,130.2661
5.89004,S,5.89004,0.7871915,0.002351591,0.6344817,0.000432983,0,43.65819,83.01958,0.05652976,75.33544,99.6284,4.396916,-93.34210938,-93.31677,-2.174815,847.8413783,847.0382,29.56067,87.50821,88.00126,4423.413,130.5618
5.90004,S,5.90004,0.7863507,0.002357132,0.6343697,0.000433736,0,43.65819,82.8034,0.05649061,75.33544,99.6284,4.396914,-93.18280048,-93.15753,-2.170002,846.9097167,846.1066,29.53897,87.50694,88.00052,4431.874,130.8573
5.91004,S,5.91004,0.7855114,0.002364337,0.6342579,0.000434763,0,43.65819,82.58791,0.05648701,75.33544,99.62839,4.396913,-93.0239927,-92.99879,-2.165243,845.9796562,845.1766,29.51732,87.50567,87.99979,4440.325,131.1526
5.920041,S,5.920041,0.7846735,0.002372663,0.6341462,0.000436097,0,43.65819,82.37312,0.05652295,75.33544,99.62838,4.396912,-92.86570567,-92.84057,-2.160521,845.0511968,844.2482,29.49572,87.5044,87.99905,4448.768,131.4477
5.930041,S,5.930041,0.7838369,0.002375172,0.6340348,0.000437637,0,43.65819,82.15904,0.05658523,75.33544,99.62837,4.396911,-92.70793927,-92.68287,-2.155832,844.1243379,843.3214,29.47416,87.50313,87.99832,4457.201,131.7425
5.940041,S,5.940041,0.7830017,0.002379286,0.6339236,0.000438104,0,43.65819,81.94569,0.05650857,75.33544,99.62836,4.396909,-92.55071085,-92.52571,-2.151062,843.1990803,842.3962,29.45265,87.50185,87.99759,4465.625,132.0371
5.950041,S,5.950041,0.7821681,0.002385055,0.6338125,0.000438868,0,43.65819,81.73304,0.0564701,75.33544,99.62836,4.396909,-92.39400314,-92.36907,-2.146328,842.2753238,841.4725,29.43119,87.50057,87.99685,4474.039,132.3316
5.960042,S,5.960042,0.7813357,0.002391335,0.6337016,0.000439937,0,43.65819,81.52105,0.05647077,75.33544,99.62836,4.396908,-92.23777646,-92.21291,-2.141643,841.3531678,840.5504,29.40977,87.49929,87.99612,4482.444,132.6258
5.970042,S,5.970042,0.7805046,0.002399575,0.6335907,0.0004411,0,43.65819,81.30975,0.05648326,75.33544,99.62835,4.396906,-92.08206015,-92.05726,-2.13698,840.4325131,839.6298,29.3884,87.49802,87.99538,4490.841,132.9198
5.980042,S,5.980042,0.7796749,0.002401801,0.6334803,0.000442625,0,43.65819,81.09917,0.05654166,75.33544,99.62833,4.396904,-91.92687484,-91.90214,-2.132365,839.5134591,838.7108,29.36707,87.49673,87.99463,4499.228,133.2135
5.990042,S,5.990042,0.7788467,0.002405984,0.6333699,0.00044304,0,43.65819,80.8893,0.05645812,75.33544,99.62833,4.396904,-91.77220749,-91.74754,-2.127668,838.5959062,837.7933,29.34579,87.49545,87.9939,4507.606,133.5071
6.000042,S,6.000042,0.7780197,0.002411497,0.6332597,0.000443816,0,43.65819,80.68006,0.05642065,75.33544,99.62833,4.396902,-91.61801091,-91.59341,-2.123009,837.6798545,836.8773,29.32456,87.49416,87.99315,4515.975,133.8004
6.010043,S,6.010043,0.777194,0.002418285,0.6331497,0.000444838,0,43.65819,80.4715,0.05641424,75.33544,99.62832,4.396901,-91.46430523,-91.43977,-2.118394,836.7655037,835.963,29.30338,87.49288,87.99241,4524.334,134.0936
6.020043,S,6.020043,0.7763699,0.002426373,0.6330399,0.000446095,0,43.65819,80.26365,0.05643738,75.33544,99.62831,4.396899,-91.31114025,-91.28667,-2.113815,835.8526538,835.0502,29.28224,87.49159,87.99166,4532.685,134.3865
6.030043,S,6.030043,0.7755471,0.002429082,0.6329303,0.000447591,0,43.65819,80.0565,0.05649043,75.33544,99.6283,4.396898,-91.15848598,-91.13408,-2.109272,834.941305,834.1389,29.26115,87.4903,87.99091,4541.026,134.6792
6.040043,S,6.040043,0.7747256,0.002432954,0.6328209,0.000448096,0,43.65819,79.84999,0.05641804,75.33544,99.6283,4.396897,-91.00629977,-90.98196,-2.10465,834.0314569,833.2291,29.2401,87.48901,87.99017,4549.359,134.9717
6.050044,S,6.050044,0.7739053,0.002438641,0.6327116,0.000448815,0,43.65819,79.64413,0.05637269,75.33544,99.6283,4.396897,-90.85459418,-90.83032,-2.10006,833.12311,832.3208,29.2191,87.48772,87.98943,4557.682,135.264
6.060044,S,6.060044,0.7730865,0.002445171,0.6326025,0.000449869,0,43.65819,79.43899,0.0563693,75.33544,99.62829,4.396895,-90.70339951,-90.67919,-2.095515,832.2162638,831.414,29.19814,87.48643,87.98868,4565.996,135.5561
6.070044,S,6.070044,0.7722689,0.00244676,0.6324937,0.000451078,0,43.65819,79.23446,0.05638509,75.33544,99.62828,4.396894,-90.55267551,-90.52853,-2.091004,831.3109188,830.5087,29.17723,87.48513,87.98792,4574.301,135.848
6.080044,S,6.080044,0.7714526,0.002450027,0.6323849,0.000451376,0,43.65819,79.03062,0.05628692,75.33544,99.62828,4.396894,-90.40245975,-90.37838,-2.086422,830.407075,829.6049,29.15637,87.48383,87.98717,4582.597,136.1396
6.090044,S,6.090044,0.7706377,0.002454445,0.6322763,0.000451983,0,43.65819,78.82739,0.05622745,75.33544,99.62827,4.396893,-90.25269482,-90.22868,-2.081881,829.5047319,828.7026,29.13555,87.48254,87.98642,4590.884,136.4311
6.100045,S,6.100045,0.7698241,0.00246043,0.6321679,0.000452803,0,43.65819,78.62488,0.05619441,75.33544,99.62827,4.396891,-90.10346056,-90.07951,-2.077374,828.60389,827.8018,29.11478,87.48124,87.98567,4599.162,136.7224
6.110045,S,6.110045,0.7690117,0.002467427,0.6320597,0.000453912,0,43.65819,78.42295,0.05619704,75.33544,99.62826,4.39689,-89.95464707,-89.93076,-2.072905,827.7045488,826.9025,29.09405,87.47994,87.98491,4607.431,137.0134
6.120045,S,6.120045,0.7682008,0.002468868,0.6319517,0.000455208,0,43.65819,78.22174,0.05622254,75.33544,99.62825,4.396888,-89.80636433,-89.78254,-2.068474,826.8067084,826.0047,29.07336,87.47864,87.98416,4615.691,137.3042
6.130045,S,6.130045,0.7673911,0.002472162,0.6318437,0.000455478,0,43.65819,78.02114,0.05612133,75.33544,99.62825,4.396888,-89.65852943,-89.63477,-2.063954,825.9102692,825.1083,29.05272,87.47733,87.98341,4623.942,137.5949
6.140046,S,6.140046,0.7665827,0.002476539,0.6317361,0.000456091,0,43.65819,77.82118,0.05606237,75.33544,99.62824,4.396887,-89.51117561,-89.48748,-2.059486,825.0153309,824.2134,29.03212,87.47603,87.98264,4632.185,137.8853
6.150046,S,6.150046,0.7657756,0.002482899,0.6316285,0.000456903,0,43.65819,77.62186,0.05602797,75.33544,99.62824,4.396887,-89.36428238,-89.34065,-2.055048,824.1217937,823.3199,29.01157,87.47472,87.98189,4640.418,138.1755
6.160046,S,6.160046,0.7649697,0.002490203,0.6315213,0.000458081,0,43.65819,77.4232,0.05603826,75.33544,99.62823,4.396885,-89.21789008,-89.19432,-2.050656,823.2297573,822.4279,28.99106,87.47342,87.98112,4648.642,138.4655
6.170046,S,6.170046,0.764165,0.002499299,0.6314139,0.000459433,0,43.65819,77.22513,0.05606953,75.33544,99.62822,4.396883,-89.0719183,-89.04841,-2.046291,822.3392221,821.5374,28.9706,87.47211,87.98036,4656.857,138.7553
6.180047,S,6.180047,0.7633619,0.002502691,0.6313069,0.000461116,0,43.65819,77.02776,0.05614067,75.33544,99.62821,4.396882,-88.92646757,-88.90302,-2.041977,821.4501876,820.6484,28.95018,87.4708,87.97961,4665.064,139.0449
6.190047,S,6.190047,0.76256,0.002507206,0.6312002,0.000461747,0,43.65819,76.83099,0.05608339,75.33544,99.6282,4.39688,-88.78145467,-88.75807,-2.037573,820.5625539,819.7608,28.9298,87.46949,87.97884,4673.262,139.3343
6.200047,S,6.200047,0.7617592,0.002513507,0.6310936,0.000462585,0,43.65819,76.63483,0.05605123,75.33544,99.6282,4.396879,-88.63689252,-88.61357,-2.033206,819.6764214,818.8747,28.90947,87.46818,87.97807,4681.451,139.6235
6.210047,S,6.210047,0.7609598,0.002521113,0.630987,0.000463752,0,43.65819,76.43929,0.05605882,75.33544,99.62819,4.396877,-88.49280121,-88.46954,-2.028881,818.7916898,817.99,28.88918,87.46687,87.97731,4689.63,139.9125
6.220047,S,6.220047,0.7601616,0.002529779,0.6308808,0.00046516,0,43.65819,76.24442,0.05609522,75.33544,99.62818,4.396876,-88.34919059,-88.32599,-2.024591,817.9084589,817.1068,28.86893,87.46556,87.97655,4697.801,140.2013
6.230048,S,6.230048,0.7593648,0.002533638,0.6307746,0.000466764,0,43.65819,76.05015,0.05615469,75.33544,99.62817,4.396874,-88.20601051,-88.18287,-2.020329,817.0266293,816.225,28.84873,87.46424,87.97578,4705.963,140.4899
6.240048,S,6.240048,0.7585692,0.002538987,0.6306686,0.000467481,0,43.65819,75.8565,0.05610721,75.33544,99.62817,4.396873,-88.06330897,-88.04023,-2.016008,816.1461005,815.3445,28.82857,87.46292,87.97501,4714.117,140.7783
6.250048,S,6.250048,0.7577747,0.002545387,0.6305627,0.000468473,0,43.65819,75.66341,0.05609262,75.33544,99.62816,4.396872,-87.92100797,-87.89799,-2.011715,815.2670726,814.4655,28.80845,87.4616,87.97424,4722.261,141.0665
6.260048,S,6.260048,0.7569816,0.002553426,0.6304571,0.000469658,0,43.65819,75.47099,0.05610104,75.33544,99.62815,4.396871,-87.77920771,-87.75625,-2.007459,814.3895458,813.588,28.78838,87.46029,87.97346,4730.397,141.3544
6.270049,S,6.270049,0.7561897,0.002562892,0.6303515,0.000471146,0,43.65819,75.27918,0.05614525,75.33544,99.62814,4.396869,-87.63785823,-87.61496,-2.003242,813.5134199,812.7119,28.76835,87.45897,87.97269,4738.524,141.6422
6.280049,S,6.280049,0.7553992,0.002566682,0.6302463,0.000472898,0,43.65819,75.08796,0.05622024,75.33544,99.62813,4.396866,-87.49693942,-87.4741,-1.999059,812.6386947,811.8372,28.74836,87.45764,87.97192,4746.642,141.9298
6.290049,S,6.290049,0.7546097,0.002571893,0.6301412,0.000473602,0,43.65819,74.89737,0.05617049,75.33544,99.62813,4.396866,-87.35647868,-87.3337,-1.994796,811.7653705,810.9639,28.72841,87.45631,87.97115,4754.752,142.2172
